timestamp,velocity_x,velocity_y
2025-08-01T15:17:32.103241,5.265110071819748,1.9014728316082974
2025-08-01T15:17:32.118241,5.579237588756502,0.19659031640566427
2025-08-01T15:17:32.133241,5.827492560916355,-2.5161698508623433
2025-08-01T15:17:32.148241,4.18693035978851,-1.6137006301686048
2025-08-01T15:17:32.163241,4.414524940359011,0.6403068240068295
2025-08-01T15:17:32.178241,4.842103853333442,-1.3894829663678094
2025-08-01T15:17:32.193241,11.292725036677833,-3.251724318228593
2025-08-01T15:17:32.208241,7.432082173869459,-0.8247011317624211
2025-08-01T15:17:32.223241,6.030803402629476,-1.6947535589409788
2025-08-01T15:17:32.238241,2.1689230490306346,1.1981271248712397
2025-08-01T15:17:32.253241,4.631959533443833,-1.137893613604887
2025-08-01T15:17:32.268241,3.220552925208069,-1.7637313845229807
2025-08-01T15:17:32.283241,4.167384645160807,0.4992573613217989
2025-08-01T15:17:32.298241,7.572722351171139,-2.7067840501409246
2025-08-01T15:17:32.313241,4.058367976977732,-1.6714769203286481
2025-08-01T15:17:32.328241,6.25886496450239,1.1749802860128902
2025-08-01T15:17:32.343241,5.187015016361297,-0.3249449176273439
2025-08-01T15:17:32.358241,3.610581676189109,-2.955559151830508
2025-08-01T15:17:32.373241,4.507051493044156,-0.19251148308945543
2025-08-01T15:17:32.388241,4.199341436416477,-1.3907199610168794
2025-08-01T15:17:32.403241,4.488481218728472,0.9097366286384406
2025-08-01T15:17:32.418241,2.4054844123344874,-0.7767865536142389
2025-08-01T15:17:32.433241,6.865891959268302,-1.8820095750221726
2025-08-01T15:17:32.448241,5.042704814407591,0.45661049720845603
2025-08-01T15:17:32.463241,5.556242215361876,0.48362828298283067
2025-08-01T15:17:32.478241,6.4113927039439496,-1.7127020305628657
2025-08-01T15:17:32.493241,10.551724232566137,4.095891785805778
2025-08-01T15:17:32.508241,6.867650443380695,-2.496278760159448
2025-08-01T15:17:32.523241,4.517279612015534,1.3895410231067253
2025-08-01T15:17:32.538241,5.851690747566851,0.5752569492335099
2025-08-01T15:17:32.553241,4.9622825088703015,1.716045593751348
2025-08-01T15:17:32.568241,5.199531575047285,-1.977332108014163
2025-08-01T15:17:32.583241,4.021722513756378,0.7315972646918419
2025-08-01T15:17:32.598241,6.650307700847583,0.9749605630510106
2025-08-01T15:17:32.613241,3.980944832306024,2.0145602614325893
2025-08-01T15:17:32.628241,5.503014851414964,0.2476715057387791
2025-08-01T15:17:32.643241,3.6191207651934594,-0.053069130054148976
2025-08-01T15:17:32.658241,5.167649716616949,-0.19627004125865338
2025-08-01T15:17:32.673241,7.211915493093079,1.842444335198041
2025-08-01T15:17:32.688241,4.705776328153139,-1.774450566292273
